time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed 
1600364648.9690917,3,False,True,24.187,1600364647.2089722,28.312,1600364648.088917,28.187,1600364648.9690852,2.645266532897949
1600364651.9289522,3,False,True,24.187,1600364650.1689394,28.312,1600364651.0488899,28.125,1600364651.928946,2.60471248626709
1600364654.9689386,3,False,True,24.187,1600364653.2089381,28.312,1600364654.0889182,28.125,1600364654.9689326,2.6442530155181885
1600364657.9288905,3,False,True,24.187,1600364656.1689548,28.312,1600364657.0490768,28.125,1600364657.9288843,2.6037845611572266
1600364660.9689386,3,False,True,24.187,1600364659.2089381,28.25,1600364660.0889177,28.125,1600364660.968932,2.643369197845459
1600364663.9289398,3,False,True,24.187,1600364662.168955,28.25,1600364663.048892,28.125,1600364663.9289334,2.6029412746429443
1600364666.9689481,3,False,True,24.187,1600364665.2089376,28.25,1600364666.08889,28.062,1600364666.9689412,2.6424901485443115
1600364669.928941,3,False,True,24.187,1600364668.168946,28.25,1600364669.0489528,28.062,1600364669.9289346,2.6020681858062744
1600364672.9688962,3,False,True,24.187,1600364671.2089663,28.187,1600364672.0889323,28.062,1600364672.9688902,2.6415603160858154
1600364675.928923,3,False,True,24.187,1600364674.1689496,28.187,1600364675.0489001,28.062,1600364675.9289165,2.601161241531372
1600364678.9689274,3,False,True,24.187,1600364677.2089205,28.187,1600364678.0888898,28.062,1600364678.9689212,2.6406993865966797
1600364681.9289436,3,False,True,24.187,1600364680.1689315,28.187,1600364681.048922,28.062,1600364681.9289372,2.6002936363220215
1600364684.9689553,3,False,True,24.187,1600364683.2089655,28.187,1600364684.088954,28.0,1600364684.9689481,2.639847755432129
1600364687.9289103,3,False,True,24.187,1600364686.1689258,28.187,1600364687.0490532,28.0,1600364687.9289038,2.599350690841675
1600364690.9689407,3,False,True,24.187,1600364689.208933,28.187,1600364690.0889115,28.0,1600364690.9689348,2.6389145851135254
1600364693.928914,3,False,True,24.187,1600364692.1689155,28.125,1600364693.0488932,28.0,1600364693.9289079,2.598459243774414
1600364696.9682944,3,False,True,24.187,1600364695.2089388,28.125,1600364696.0889037,28.0,1600364696.9682908,2.637307643890381
1600364699.9289207,3,False,True,24.187,1600364698.1689243,28.125,1600364699.0488927,27.937,1600364699.9289145,2.597590208053589
1600364702.968901,3,False,True,24.187,1600364701.208928,28.125,1600364702.0889275,27.937,1600364702.9688942,2.637103319168091
1600364706.008902,3,False,True,24.187,1600364704.2489321,28.125,1600364705.128905,27.937,1600364706.0088952,2.67667555809021
1600364708.9696386,3,False,True,24.187,1600364707.2089427,28.062,1600364708.0889313,27.937,1600364708.9696333,2.6370089054107666
