time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1682921763833182227,37.062,1682921763712846674,36.625,1682921763832773066,22.687,1682921763792782244,36.8435,False,True,3.0,1.0520012378692627
1682921766833311077,37.0,1682921766832816826,36.562,1682921766752818052,22.75,1682921766792877540,36.781,False,True,3.0,1.0517916679382324
1682921769834565556,37.0,1682921769712981707,36.562,1682921769834076564,22.687,1682921769792800355,36.781,False,True,3.0,1.051039457321167
1682921772854167889,36.937,1682921772752814938,36.5,1682921772792657707,22.687,1682921772853816839,36.7185,False,True,3.0,1.0701026916503906
1682921775833128242,36.937,1682921775712807482,36.5,1682921775793841278,22.75,1682921775832642953,36.7185,False,True,3.0,1.0480539798736572
1682921778833081368,36.875,1682921778793422355,36.437,1682921778753456161,22.75,1682921778832643875,36.656,False,True,3.0,1.0460960865020752
1682921781833357506,36.875,1682921781712892285,36.437,1682921781793700770,22.75,1682921781832925569,36.656,False,True,3.0,1.0443742275238037
1682921784843262119,36.812,1682921784803123835,36.437,1682921784842817756,22.75,1682921784752932971,36.6245,False,True,3.0,1.0524721145629883
1682921788392999399,36.75,1682921788353000742,36.375,1682921788273029872,22.75,1682921788392637368,36.5625,False,True,3.0,1.6005244255065918
1682921790833338203,36.75,1682921790753406999,36.375,1682921790792803536,22.75,1682921790832839322,36.5625,False,True,3.0,1.0394048690795898
1682921793833167953,36.75,1682921793712826634,36.312,1682921793792797746,22.75,1682921793832772682,36.531,False,True,3.0,1.037229299545288
1682921796833884872,36.687,1682921796752885610,36.312,1682921796794078545,22.75,1682921796833434787,36.4995,False,True,3.0,1.0364258289337158
1682921799833356790,36.625,1682921799712802270,36.25,1682921799832804892,22.75,1682921799792867066,36.4375,False,True,3.0,1.0338895320892334
1682921802833383994,36.625,1682921802792821734,36.25,1682921802832936723,22.75,1682921802752912944,36.4375,False,True,3.0,1.0318849086761475
1682921805834580362,36.625,1682921805713102670,36.187,1682921805834120536,22.75,1682921805792825454,36.406,False,True,3.0,1.031019926071167
1682921808843008538,36.562,1682921808842635137,36.187,1682921808792678544,22.75,1682921808753504743,36.3745,False,True,3.0,1.0387368202209473
1682921811833316279,36.5,1682921811712819477,36.187,1682921811792875609,22.75,1682921811832841083,36.3435,False,True,3.0,1.027024745941162
1682921814833334455,36.437,1682921814752990309,36.125,1682921814792878507,22.75,1682921814832827926,36.281,False,True,3.0,1.0250043869018555
1682921817833741566,36.437,1682921817713733996,36.125,1682921817792831255,22.75,1682921817833360239,36.281,False,True,3.0,1.0233659744262695
1682921820952877303,36.437,1682921820752803878,36.062,1682921820952528216,22.75,1682921820912719424,36.2495,False,True,3.0,1.1420435905456543
1682921823873616770,36.375,1682921823792817260,36.062,1682921823873171185,22.75,1682921823832779939,36.2185,False,True,3.0,1.0608935356140137
1682921826873964301,36.375,1682921826752997003,36.0,1682921826792792315,22.75,1682921826873556659,36.1875,False,True,3.0,1.060659646987915
1682921829873215568,36.375,1682921829792854216,36.0,1682921829872750316,22.75,1682921829832792489,36.1875,False,True,3.0,1.0579161643981934
1682921832873139191,36.25,1682921832832658076,35.937,1682921832752859974,22.75,1682921832872697976,36.0935,False,True,3.0,1.0558276176452637
1682921835914508912,36.25,1682921835792809403,35.937,1682921835914025216,22.75,1682921835872922610,36.0935,False,True,3.0,1.095198631286621
1682921838873802638,36.25,1682921838752844431,35.875,1682921838832657459,22.75,1682921838873449700,36.0625,False,True,3.0,1.0544161796569824
1682921841872590530,36.187,1682921841833045399,35.875,1682921841794018982,22.75,1682921841872267998,36.031,False,True,3.0,1.0511634349822998
1682921844873038039,36.187,1682921844794386233,35.875,1682921844872552714,22.75,1682921844833085174,36.031,False,True,3.0,1.0496313571929932
1682921848353219393,36.125,1682921848352736548,35.812,1682921848313413265,22.75,1682921848272815095,35.9685,False,True,3.0,1.5278303623199463
1682921850873296595,36.125,1682921850752950672,35.75,1682921850832777090,22.75,1682921850872908675,35.9375,False,True,3.0,1.0477025508880615
1682921853883263202,36.062,1682921853792933395,35.75,1682921853882794469,22.75,1682921853832849076,35.906,False,True,3.0,1.056189775466919
1682921856873337362,36.062,1682921856752814440,35.75,1682921856872832963,22.75,1682921856833201943,35.906,True,True,3.0,1.0442445278167725
1682921859873332416,36.0,1682921859832804911,35.687,1682921859792855285,22.75,1682921859872912627,35.8435,True,True,3.0,1.0422213077545166
1682921862873031860,36.0,1682921862752813117,35.687,1682921862833547412,22.75,1682921862872639737,35.8435,True,True,3.0,1.0408918857574463
1682921865873107849,35.937,1682921865832771248,35.687,1682921865792886583,22.75,1682921865872707337,35.812,True,True,3.0,1.0389502048492432
1682921868883200453,35.937,1682921868882715998,35.625,1682921868753742634,22.75,1682921868842650188,35.781,True,True,3.0,1.04697847366333
1682921871873671624,35.875,1682921871792968883,35.625,1682921871833429409,22.75,1682921871873083337,35.75,True,True,3.0,1.0354397296905518
1682921874914638435,35.875,1682921874872849911,35.562,1682921874914181627,22.75,1682921874832838878,35.7185,True,True,3.0,1.075437307357788
1682921877883841785,35.875,1682921877883395014,35.562,1682921877792813540,22.75,1682921877833522988,35.7185,True,True,3.0,1.042651891708374
1682921880873084332,35.875,1682921880872706671,35.562,1682921880752805605,22.75,1682921880832876060,35.7185,True,True,3.0,1.0298585891723633
1682921883893066313,35.875,1682921883843022031,35.562,1682921883792931342,22.75,1682921883892680727,35.7185,True,True,3.0,1.0495400428771973
